osmid,y,x,highway,street_count,junction
7162559076,43.4628057,-80.4774574,,3,
7165638544,43.4471093,-80.5139335,,3,
7165638549,43.447554,-80.5137753,,3,
7165638550,43.447397,-80.5136874,,3,
7165638551,43.447486,-80.5134367,,3,
7165638552,43.4476389,-80.5135517,,3,
7165638553,43.4467115,-80.5137346,,3,
7168384856,43.5072538,-80.537382,,3,
7168384857,43.5067583,-80.5368382,,3,
7168384859,43.5066249,-80.537143,,3,
7168384860,43.5070765,-80.5376698,,4,
7168384861,43.5079275,-80.5386133,,3,
7174122297,43.4828237,-80.5177209,,3,
7180081001,43.4632053,-80.5058071,,3,
7180081015,43.4628296,-80.5052313,,3,
7180141825,43.4802413,-80.5231826,,1,
7180141829,43.4806952,-80.5222295,,3,
7180598486,43.4753678,-80.5175839,,3,
7180598499,43.4757042,-80.5178523,,3,
7180598502,43.4760697,-80.5165454,,3,
7180598503,43.4757953,-80.5163721,,3,
7180598504,43.4757846,-80.5175647,,3,
7180598505,43.4754603,-80.5173243,,3,
7183808350,43.5018794,-80.5501647,,3,
7183808353,43.5017218,-80.550599,,3,
7183808354,43.5016376,-80.550831,,3,
7183808355,43.5007633,-80.5502402,,1,
7183808356,43.5013945,-80.5515005,,3,
7183808357,43.5005281,-80.5509217,,1,
7183887371,43.4652657,-80.5178237,,3,
7183887378,43.4657082,-80.5170135,,1,
7183887379,43.4653183,-80.5175488,,3,
7183944797,43.4660704,-80.5157927,,1,
7187511830,43.4955343,-80.533977,,3,
7187511832,43.4949769,-80.5339676,,1,
7187801718,43.5066736,-80.5410033,,4,
7187801724,43.5063347,-80.5406309,,3,
7189310344,43.4877526,-80.5232514,,3,
7189310347,43.4882415,-80.5234771,,3,
7190432514,43.4791641,-80.5167305,,3,
7190432515,43.4786459,-80.5162434,,1,
7190432516,43.4789842,-80.5171372,,3,
7190432517,43.4786184,-80.5168496,,1,
7190432518,43.479179,-80.5158662,,3,
7190432519,43.4789255,-80.5162893,,1,
7199174041,43.5097106,-80.5370073,,3,
7199174045,43.5095381,-80.5357783,,3,
7199174046,43.5093344,-80.5363456,,3,
7199174048,43.509668,-80.5358628,,3,
7199544825,43.5074804,-80.5269579,,3,
7199544829,43.5064926,-80.5273501,,3,
7199544836,43.5078776,-80.5274082,,3,
7202600283,43.5073399,-80.5330493,,3,
7202600284,43.5066635,-80.5323815,,1,
7207309732,43.450882,-80.6063354,,3,
7207321601,43.467778,-80.6115351,,1,
7224858811,43.4979088,-80.5325362,,3,
7224858813,43.4982293,-80.5314629,,3,
7224858814,43.4981709,-80.5313743,,3,
7224858817,43.4984862,-80.5305666,,3,
7224858822,43.4985037,-80.5316319,,3,
7224858823,43.4987057,-80.5317804,,3,
7225582767,43.4486173,-80.510926,,3,
7225582768,43.4493435,-80.5113625,,1,
7226522481,43.5124829,-80.5232396,,3,
7226589691,43.5115536,-80.5234304,,3,
7226589718,43.5119408,-80.5222862,,3,
7226589719,43.5129784,-80.5221604,,3,
7226589720,43.5124231,-80.5211505,,3,
7226589721,43.5135075,-80.5216431,,3,
7226589722,43.5130708,-80.5207491,,3,
7226751953,43.4931804,-80.5454434,,3,
7226751954,43.4938322,-80.5450636,,3,
7226751963,43.4937317,-80.5447018,,4,
7226751965,43.4936682,-80.5444158,,3,
7227073498,43.4630926,-80.5190166,,3,
7229749687,43.5069325,-80.5269011,,3,
7229749692,43.5053997,-80.5269272,,3,
7229749698,43.5059978,-80.5282437,,3,
7229749699,43.5057346,-80.528072,,3,
7229749700,43.5064105,-80.5274962,,3,
7229749701,43.5061995,-80.5272817,,4,
7229749704,43.5067744,-80.5265841,,3,
7229749708,43.5055869,-80.5266828,,3,
7229749709,43.5040772,-80.5289377,,3,
7229749710,43.5041639,-80.5287006,,3,
7229749722,43.5058069,-80.5285894,,3,
7229749723,43.5055775,-80.5283516,,3,
7229749727,43.5048105,-80.5291616,,3,
7229749728,43.5046823,-80.5293689,,3,
7232387264,43.4797157,-80.5416905,,3,
7232387267,43.4791724,-80.5431242,,3,
7232387271,43.4793114,-80.5414297,,3,
7232387272,43.4802003,-80.5420055,,3,
7232387276,43.4801282,-80.5421906,,3,
7232387277,43.4796434,-80.5418922,,3,
7235898820,43.4664403,-80.5249412,,4,
7235898825,43.466547,-80.5247266,,3,
7235898830,43.4663566,-80.5254893,,1,
7236036302,43.4649859,-80.5275792,,1,
7236036304,43.464988,-80.5272599,,3,
7236036310,43.4654904,-80.5293104,,1,
7236036315,43.4690016,-80.5349019,,4,
7237783510,43.5239733,-80.4946156,,3,
7237783515,43.5233234,-80.4961309,,1,
7237783516,43.523555,-80.4960623,,3,
7237783517,43.5243615,-80.4958305,,3,
7237783518,43.5246703,-80.4957421,,1,
7237816688,43.4638653,-80.4959672,,4,
7237816689,43.464668,-80.496792,,3,
7237816691,43.4639195,-80.4968752,,3,
7237816692,43.4642222,-80.4963314,,3,
7237897804,43.4745606,-80.5216261,,3,
7237897806,43.4746939,-80.5217685,,3,
7237931959,43.4589971,-80.5243106,,3,
7237931961,43.459393,-80.5249985,,1,
7237979335,43.4800478,-80.5257604,,3,
7237979341,43.4798581,-80.5263337,,3,
7237979343,43.4799987,-80.5262664,,3,
7237979344,43.4803084,-80.526339,,1,
7237979345,43.4805369,-80.5246262,,3,
7237979348,43.4808977,-80.5240028,,1,
7237979349,43.4800419,-80.5258253,,4,
7238003166,43.4664292,-80.4806587,,3,
7238003168,43.4664164,-80.4802994,,3,
7238003169,43.4665031,-80.4803584,,3,
7238003172,43.466213,-80.480136,,1,
7238003173,43.467055,-80.4781642,,3,
7238003175,43.4675708,-80.478179,,1,
7238003176,43.4675608,-80.4764428,,3,
7238012885,43.4691745,-80.4756656,,3,
7238058359,43.4488123,-80.5149651,,3,
7238058361,43.4489489,-80.5142053,,1,
7238058363,43.4495526,-80.5154551,,3,
7238058366,43.4496869,-80.514747,,1,
7238070429,43.4796737,-80.5213477,,3,
7238070431,43.4793525,-80.5221094,,3,
7238070434,43.4790154,-80.5218017,,3,
7238070436,43.4788859,-80.521702,,3,
7238070437,43.4795631,-80.5216167,,3,
7238079097,43.5110569,-80.5351711,,4,
7238079101,43.5112589,-80.5346152,,3,
7238079102,43.5109331,-80.5338773,,3,
7238079104,43.5116422,-80.533311,,3,
7238079105,43.5117811,-80.5317908,,3,
7238079107,43.5112778,-80.5330024,,3,
7238079108,43.5113432,-80.5328246,,3,
7238079112,43.5120742,-80.5321065,,3,
7238109014,43.4403285,-80.5275538,,3,
7238109015,43.4404394,-80.5277312,,3,
7238109017,43.4400817,-80.5265315,,3,
7238109018,43.4402278,-80.5263649,,3,
7238109020,43.4402769,-80.5274598,,3,
7238129946,43.4290706,-80.531166,,4,
7238129947,43.4293595,-80.5303699,,1,
7238382357,43.4450481,-80.5282442,,3,
7238382360,43.4442936,-80.528894,,3,
7238382362,43.4442777,-80.5283757,,3,
7241246322,43.492979,-80.5109205,,3,
7241246323,43.4929556,-80.5111841,,3,
7241246324,43.492933,-80.5114392,,3,
7241246325,43.4934309,-80.5119545,,3,
7241267850,43.4850033,-80.4842869,,3,
7241267852,43.4853693,-80.4831433,,1,
7241303866,43.4210669,-80.5589142,,3,
7241303867,43.4214334,-80.5591645,,3,
7241303870,43.4207555,-80.5609341,,3,
7241303871,43.4218075,-80.5581018,,3,
7241303872,43.421935,-80.5581841,,4,
7241303873,43.4223872,-80.5569786,,3,
7241303874,43.4214626,-80.5577952,,3,
7241303877,43.4208492,-80.5577079,,1,
7241402351,43.5221743,-80.508794,,3,
7241440374,43.4616157,-80.4822554,,3,
7241440375,43.4620259,-80.4824181,,3,
7241491024,43.4757387,-80.480388,,3,
7241491028,43.4760821,-80.4798031,,3,
7241491029,43.4764125,-80.4803772,,1,
7241491031,43.4761417,-80.4816308,,3,
7241491034,43.4768906,-80.4808336,,1,
7241491035,43.4762035,-80.4814447,,3,
7241491039,43.476617,-80.4813308,,1,
7241551442,43.5060442,-80.5230268,,3,
7241551447,43.5061593,-80.5232218,,3,
7241663750,43.4473243,-80.4894439,,3,
7241663751,43.4476715,-80.4900384,,3,
7241663752,43.448056,-80.489658,,3,
7241663753,43.4470969,-80.490616,,3,
7241873695,43.4819245,-80.5119634,,3,
7241873708,43.4823884,-80.5111424,,3,
7242344223,43.5009101,-80.47732,,3,
7242344225,43.5009548,-80.4771476,,3,
7242344226,43.5007511,-80.4770442,,3,
7242344227,43.5008041,-80.4768424,,1,
7243876135,43.4474764,-80.5231628,,3,
7243876148,43.4481328,-80.5229027,,1,
7243876149,43.4474929,-80.5229059,,3,
7243876152,43.4461976,-80.5224365,,1,
7244112189,43.4720862,-80.476814,,3,
7252869236,43.4462428,-80.5733523,,3,
7257287708,43.4874098,-80.5230671,,3,
7257287715,43.4871052,-80.5236914,,3,
7257287718,43.486901,-80.5235589,,3,
7257296357,43.4562476,-80.5086434,,3,
7257338417,43.4893424,-80.5152263,,3,
7257338423,43.4890099,-80.5156781,,3,
7257338424,43.4886671,-80.5171217,,3,
7257338425,43.4888563,-80.5170543,,3,
7257338429,43.4887943,-80.5160103,,3,
7257338430,43.4890374,-80.5162513,,1,
7257338431,43.4894818,-80.516833,,1,
7257338434,43.4892574,-80.5165431,,3,
7257372543,43.4722888,-80.4808757,,3,
7257372545,43.4712726,-80.4813291,,1,
7257628043,43.4451632,-80.5062621,,3,
7257628045,43.4456965,-80.5073429,,1,
7259826562,43.4984305,-80.5498399,,3,
7259826563,43.4982976,-80.549749,,3,
7259840720,43.4720359,-80.5118748,,3,
7259840721,43.4721657,-80.5120011,,3,
7259840722,43.4721635,-80.5121031,,3,
7259963119,43.517995,-80.5700256,,3,
7259963125,43.5185896,-80.5699269,,3,
7260245713,43.4851973,-80.5291057,,3,
7260245724,43.4850762,-80.5282175,,3,
7260245727,43.4853487,-80.5281899,,3,
7260245728,43.4854126,-80.5290277,,3,
7260330747,43.4749818,-80.4855418,,3,
7260330748,43.474493,-80.4851306,,3,
7260973540,43.442617,-80.5393346,,3,
7260973548,43.4418523,-80.5386829,,3,
7262430719,43.5069681,-80.5336991,,3,
7262430720,43.5063245,-80.5330369,,1,
7262443680,43.4779788,-80.4712528,,4,
7262443683,43.4774058,-80.4720514,,1,
7262470510,43.508307,-80.5258694,,3,
7262470515,43.5079325,-80.5262044,,3,
7262511541,43.436791,-80.5628594,,3,
7262511542,43.4364997,-80.5625701,,4,
7262511544,43.4360512,-80.5622461,,3,
7262511547,43.4356871,-80.562913,,3,
7262511548,43.4362117,-80.5634684,,3,
7262511549,43.4366445,-80.5627138,,4,
7262511550,43.4360699,-80.5633183,,3,
7262511551,43.4363704,-80.5624386,,3,
7262511553,43.4361852,-80.5623853,,3,
7262511554,43.4358214,-80.5630551,,3,
7262579676,43.5059783,-80.542968,,3,
7262579678,43.5055704,-80.5440187,,1,
7262603689,43.4242501,-80.5601107,,3,
7262603694,43.4244753,-80.5604894,,3,
7262619216,43.4543156,-80.5166809,,3,
7262619217,43.4543995,-80.5167358,,3,
7262619220,43.4544725,-80.5167776,,3,
7262626146,43.4380315,-80.5195368,,3,
7262774529,43.4811687,-80.5142972,,3,
7262774530,43.4809638,-80.5144292,,3,
7262774533,43.4805766,-80.514198,,1,
7262774536,43.4810257,-80.5149343,,1,
7262886441,43.4636469,-80.5099724,,3,
7262886444,43.4637598,-80.5096676,,3,
7262886770,43.4825089,-80.4583825,,1,
7263001852,43.5127616,-80.5173316,,3,
7263001853,43.5127251,-80.5171774,,3,
7264654367,43.4973667,-80.5451162,,3,
7264654368,43.4977807,-80.5438645,,3,
7264654369,43.4979137,-80.5439477,,4,
7264654370,43.4980141,-80.5440216,,3,
7264654371,43.4978729,-80.5443854,,1,
7264654373,43.4982164,-80.5440979,,1,
7264654379,43.4977891,-80.5446775,,1,
7265444135,43.501444,-80.5334531,,1,
7275444031,43.4820972,-80.5750793,turning_circle,1,
7275444055,43.4873356,-80.5770759,,3,
7275444063,43.4864815,-80.5763394,,3,
7306660879,43.5212366,-80.4968727,,3,
7306660880,43.5216017,-80.4967499,,3,
7306660881,43.521606,-80.4966054,,3,
7306660882,43.5217197,-80.4966,,3,
7306737789,43.5215875,-80.4960172,,3,
7306737790,43.5215754,-80.4958836,,3,
7306737791,43.5219423,-80.4965187,,3,
7306737796,43.5216735,-80.4904572,,3,
7307436053,43.4705998,-80.5146364,,4,
7307436059,43.4706581,-80.5139808,,3,
7307436062,43.4690441,-80.5158987,,3,
7307436064,43.4694884,-80.5162361,,3,
7307436066,43.4709738,-80.5139527,,3,
7307436068,43.471219,-80.5142034,,3,
7307436072,43.4715314,-80.5145233,,3,
7307436073,43.4708774,-80.51412,,3,
7307436075,43.4711254,-80.5143813,,3,
7307436077,43.4710378,-80.5145476,,3,
7307436079,43.4709456,-80.5147228,,3,
7307436082,43.47072,-80.514843,,3,
7316281149,43.4931086,-80.511902,,3,
7316281152,43.4926758,-80.5113959,,3,
7320162360,43.4696034,-80.5182651,,1,
7367755780,43.4552256,-80.5327502,,3,
7369426332,43.4534278,-80.4844102,,3,
7369426335,43.4532429,-80.4859669,,3,
7369426342,43.4538629,-80.4846279,,3,
7369426343,43.4537707,-80.484411,,3,
7369426378,43.4535415,-80.4838526,,3,
7369426381,43.4540386,-80.4846058,crossing,4,
7369497788,43.4538739,-80.4843274,,4,
7369497790,43.4537781,-80.4841476,,4,
7369497793,43.4534853,-80.4839172,,4,
7369497796,43.4532111,-80.4836356,,3,
7369497826,43.4529258,-80.4834461,,1,
7369497828,43.4531385,-80.4836972,,3,
7369497833,43.4526406,-80.4853322,,1,
7369497838,43.4528665,-80.4854428,,3,
7369497870,43.4517195,-80.4855043,,3,
7369497873,43.4520439,-80.4857682,,1,
7369497883,43.4523092,-80.4871434,,3,
7369497885,43.4524309,-80.4867494,,1,
7369497936,43.4519485,-80.4861978,,3,
7369497940,43.4520372,-80.4858788,,1,
7370313836,43.5093881,-80.4704667,,1,
7370313873,43.5108014,-80.4706219,,3,
7370313876,43.5155087,-80.4747229,,3,
7370313879,43.5147527,-80.4747213,,3,
7370313883,43.5134499,-80.472116,,3,
7370328501,43.510075,-80.4763169,,3,
7370328520,43.5098838,-80.4763641,,3,
7370332719,43.5157881,-80.4858072,,3,
7370333297,43.5204642,-80.4772141,,3,
7370333355,43.5226431,-80.4757373,,3,
7392966622,43.4836661,-80.4914349,,3,
7392966623,43.4834844,-80.4911982,,3,
7392966624,43.4860049,-80.4940935,,3,
7392966625,43.4860466,-80.4948388,,1,
7392966634,43.4853245,-80.494636,,4,
7392966640,43.485911,-80.4943109,,3,
7392966654,43.4852923,-80.4961267,,1,
7392966666,43.4850799,-80.4951993,,3,
7392966667,43.4845233,-80.4946995,,3,
7392966677,43.4843555,-80.4936732,,3,
7392966678,43.4858593,-80.4944305,,3,
7392966679,43.484462,-80.493279,,3,
7392966680,43.4856559,-80.4938727,,3,
7392966681,43.4855852,-80.4940358,,4,
7393016485,43.4855312,-80.4941601,,4,
7393016488,43.4850506,-80.4935005,,3,
7393016489,43.4849655,-80.4936939,,4,
7393016490,43.4846323,-80.4944516,,4,
7393016508,43.4849895,-80.4956758,,1,
7412879681,43.4758337,-80.5146552,,1,
7412879683,43.4737875,-80.512628,,3,
7412901724,43.4752938,-80.5125082,,3,
7417179851,43.506836,-80.5225807,,3,
7417179852,43.5064871,-80.5223242,,3,
7417214895,43.5026676,-80.5436638,,3,
7417214897,43.5023809,-80.5444998,,1,
7425804793,43.4893204,-80.5482259,,1,
7425804794,43.4895068,-80.5484025,,3,
7425804798,43.4894043,-80.5480551,,1,
7425804799,43.489599,-80.5482109,,4,
7425804800,43.4895772,-80.5478326,,1,
7425804801,43.4897168,-80.547937,,3,
7425804802,43.4896136,-80.5477141,,1,
7425804803,43.4897604,-80.5478186,,3,
7425804804,43.4895657,-80.5473511,,1,
7425804805,43.4892843,-80.5472532,,1,
7425804806,43.4891341,-80.5471442,,3,
7425804807,43.4892769,-80.5475215,,1,
7425804808,43.4890598,-80.5473505,,3,
7425804809,43.4892156,-80.547699,,1,
7425804810,43.4890034,-80.5475074,,3,
7425804811,43.4891538,-80.5478745,,1,
7425804812,43.4889345,-80.5476553,,3,
7425804817,43.489021,-80.5479868,,1,
7425804818,43.4888531,-80.547805,,3,
7425804819,43.4889558,-80.5481571,,1,
7425804820,43.4887663,-80.5479647,,3,
7425804823,43.488816,-80.5482481,,1,
7425804824,43.4886851,-80.5481142,,3,
7425804826,43.4887907,-80.5484655,,1,
7425804827,43.4886018,-80.5482674,,3,
7425804828,43.4887753,-80.5486844,,1,
7425804829,43.4887033,-80.5488175,,3,
7425804836,43.4889652,-80.5486887,,1,
7425804837,43.4888306,-80.5489415,,3,
7425804842,43.4886988,-80.5490788,,1,
7425804843,43.4887934,-80.5489054,,3,
7425804844,43.4888169,-80.5491613,,1,
7425804845,43.4888948,-80.549018,,3,
7425804846,43.488562,-80.5489105,,1,
7425804847,43.4886363,-80.5487621,,3,
7425804848,43.4883978,-80.5488036,,1,
7425804849,43.4884997,-80.5486132,,3,
7425804850,43.488353,-80.5487325,,1,
7425804853,43.4884776,-80.5481048,,1,
7425804854,43.4886223,-80.5482297,,3,
7425804862,43.4885627,-80.5478977,,1,
7425804863,43.4887261,-80.5480381,,3,
7425804864,43.4886838,-80.5477924,,1,
7425804865,43.4888012,-80.5479006,,3,
7425804866,43.4887159,-80.5477562,,1,
7425804867,43.4888246,-80.5478574,,3,
7425804868,43.4887558,-80.5475335,,1,
7425804869,43.4889197,-80.5476825,,3,
7425804870,43.4888317,-80.5473726,,1,
7425804871,43.4889966,-80.5475225,,3,
7425804872,43.4889251,-80.5471781,,1,
7425804873,43.4890755,-80.5473066,,3,
7425804874,43.4889806,-80.5469555,,1,
7425804875,43.4891466,-80.5471088,,3,
7425804876,43.4890769,-80.5467597,,1,
7425804877,43.4892066,-80.546959,,3,
7425804878,43.489218,-80.5466001,,1,
7425804880,43.4892677,-80.5469251,,3,
7425804881,43.4894087,-80.5466565,,1,
7425804882,43.4893492,-80.5469681,,3,
7425804883,43.4894204,-80.5467718,,1,
7425804884,43.489403,-80.5470126,,3,
7425810385,43.4895615,-80.5468321,,1,
7425810386,43.4895217,-80.5470984,,3,
7425810387,43.4896179,-80.5469662,,1,
7425810388,43.4895782,-80.5471407,,3,
7425810389,43.48983,-80.5468791,,1,
7425810390,43.4899627,-80.5469208,,3,
7425810391,43.4898251,-80.5468026,,1,
7425810392,43.4899727,-80.5468376,,3,
7425810393,43.4897891,-80.5465997,,1,
7425810394,43.4899885,-80.5466419,,3,
7425810395,43.4898495,-80.5465425,,1,
7425810396,43.4899937,-80.5465706,,3,
7425810397,43.4898358,-80.5463467,,1,
7425810398,43.4900008,-80.5463659,,3,
7425810399,43.4898575,-80.5462903,,1,
7425810400,43.4900019,-80.5463011,,3,
7425810401,43.489828,-80.5460878,,1,
7425810402,43.4899975,-80.5460983,,3,
7425810403,43.4898485,-80.5460302,,1,
7425810404,43.4899945,-80.5460274,,3,
7425810405,43.489831,-80.5457727,,1,
7425810406,43.4899769,-80.5457723,,3,
7426003206,43.4891543,-80.5485897,,1,
7426003207,43.4892989,-80.5487769,,3,
7426015024,43.48855,-80.5503666,,1,
7426015025,43.4886671,-80.5502834,,4,
7426015026,43.4883165,-80.5502687,,1,
7426015027,43.488252,-80.550097,,3,
7426015032,43.4888226,-80.5498819,,1,
7426015033,43.4887377,-80.5497426,,3,
7426015040,43.4889305,-80.5497578,,1,
7426015041,43.4888319,-80.5496198,,3,
7426015046,43.4890229,-80.5496236,,1,
7426015047,43.4889032,-80.549513,,3,
7426015048,43.4891747,-80.549405,,1,
7426015049,43.4890352,-80.5492741,,3,
7426015062,43.4892564,-80.5492079,,1,
7426015063,43.4891353,-80.5490867,,3,
7426015068,43.4892973,-80.5491355,,1,
7426015069,43.4891747,-80.549014,,3,
7426015074,43.4893722,-80.5489813,,1,
7426015075,43.489253,-80.5488604,,3,
7426015076,43.4894598,-80.5488391,,1,
7426015077,43.4893378,-80.5487163,,3,
7426015078,43.4895444,-80.5486822,,1,
7426015079,43.4894212,-80.5485598,,3,
7426045383,43.4906334,-80.5465217,,1,
7426045384,43.4906502,-80.5463003,,3,
7426057896,43.489727,-80.5484677,,1,
7426057897,43.4895529,-80.548311,,3,
7426057904,43.4897152,-80.5483122,,1,
7426114627,43.4887044,-80.5480784,,3,
7426114628,43.4885909,-80.5479835,,1,
7426114634,43.4887923,-80.5476026,,1,
7426114635,43.4889053,-80.547709,,3,
7426114639,43.4888945,-80.5473773,,1,
7426114640,43.4890165,-80.5474711,,3,
7426114644,43.4889641,-80.5471694,,1,
7426114645,43.4890901,-80.547266,,3,
7426114649,43.4890005,-80.546918,,1,
7426114650,43.4891641,-80.5470602,,3,
7426114659,43.4891202,-80.546741,,1,
7426114660,43.4892235,-80.5469411,,3,
7426114670,43.4892793,-80.5467048,,1,
7426115690,43.4897434,-80.545595,,1,
7426115691,43.4899509,-80.5455461,,3,
7426115693,43.4902398,-80.5452512,,3,
7426115694,43.4902861,-80.5456196,,1,
7426115699,43.4901294,-80.5457492,,1,
7426115708,43.4902982,-80.5460829,,1,
7426115709,43.4902902,-80.5462755,,3,
7426115724,43.4901961,-80.5466461,,1,
7426115725,43.48999,-80.5466191,,3,
7426115726,43.4901117,-80.5469865,,1,
7426115727,43.4899586,-80.5469478,,3,
7426115736,43.4901708,-80.5470686,,1,
7426115737,43.4899488,-80.547012,,3,
7426115744,43.4900819,-80.547262,,1,
7426115745,43.4899171,-80.5471964,,3,
7426115746,43.4901017,-80.547487,,1,
7426115747,43.4898731,-80.5474008,,3,
7426115760,43.4900824,-80.5479019,,1,
7426138389,43.490411,-80.5464961,,1,
7426138390,43.4903321,-80.5464529,,1,
7426138391,43.4903395,-80.5462777,,3,
7426138412,43.4922604,-80.5462564,,1,
7426138420,43.4922009,-80.5461947,,1,
7426138421,43.4922055,-80.5463938,,3,
7426138430,43.4920448,-80.546277,,1,
7426138431,43.4920488,-80.5464627,,4,
7426138439,43.4918876,-80.5463479,,1,
7426138440,43.4918923,-80.5465282,,3,
7426138447,43.4916658,-80.5463852,,1,
7426138448,43.4916634,-80.5465786,,3,
7426138456,43.4915065,-80.5463852,,1,
7426138457,43.4914867,-80.5465589,,3,
7426138463,43.4913449,-80.5463223,,1,
7426138464,43.4913144,-80.5465219,,3,
7426138466,43.4912903,-80.546334,,1,
7426138467,43.4912668,-80.5465083,,3,
7426138477,43.4910815,-80.5461974,,1,
7426138478,43.4910342,-80.5464301,,3,
7426138494,43.4909458,-80.5461058,,1,
7426138495,43.4908962,-80.5463742,,3,
7426138507,43.4907809,-80.5460577,,1,
7426138508,43.490754,-80.5463192,,3,
7426138510,43.4906508,-80.5460888,,1,
7426138511,43.4906389,-80.5462992,,3,
7426138513,43.4905219,-80.5461004,,1,
7426138514,43.4905099,-80.5462873,,3,
7426138516,43.4903693,-80.5460919,,1,
7426138517,43.4903644,-80.5462735,,3,
7426140188,43.4920864,-80.5447944,,3,
7426140191,43.4921598,-80.5456452,,1,
7426218548,43.4910705,-80.5447716,,1,
7426218549,43.491221,-80.5447363,,3,
7426218550,43.4910656,-80.5447307,,1,
7426218551,43.4912165,-80.5446949,,3,
7426218556,43.4910578,-80.5445444,,1,
7426218557,43.4911971,-80.5445131,,3,
7426218558,43.4910525,-80.5445041,,1,
7426218559,43.4911926,-80.544469,,3,
7426218564,43.4909538,-80.5443359,,1,
7426218565,43.491123,-80.5442836,,3,
7426218566,43.4909494,-80.5442957,,1,
7426218567,43.4910985,-80.5442433,,3,
7426218574,43.4909382,-80.5441046,,1,
7426218575,43.4909504,-80.5440657,,1,
7426218576,43.4910886,-80.5441174,,3,
7426225286,43.4911663,-80.5438351,,1,
7426225287,43.4911762,-80.5440173,,3,
